axis,key,label
"exercises","scapular_pull_up__mobilidade","Scapular pull-up"
"exercises","cars_escapulares_em_pe__mobilidade","CARs escapulares em pé"
"exercises","flexao_de_ombro_deitado__mobilidade","Flexão de ombro deitado"
"exercises","elevacao_de_bracos_na_parede__mobilidade","Elevação de braços na parede"
"exercises","extensao_de_ombro_com_maos_atras__mobilidade","Extensão de ombro com mãos atrás"
"exercises","shoulder_extension_lift_off__mobilidade","Shoulder extension lift-off"
"exercises","abducao_de_ombro_na_parede__mobilidade","Abdução de ombro na parede"
"exercises","rotacao_externa_com_cotovelo_junto_ao_corpo__mobilidade","Rotação externa com cotovelo junto ao corpo"
"exercises","rotacao_externa_deitado_de_lado__mobilidade","Rotação externa deitado de lado"
"exercises","rotacao_interna_com_cotovelo_junto_ao_corpo__mobilidade","Rotação interna com cotovelo junto ao corpo"
"exercises","shoulder_cars__mobilidade","Shoulder CARs"
"exercises","overhead_hold_sem_carga__mobilidade","Overhead hold sem carga"
"exercises","passagens_com_cabo_de_vassoura__mobilidade","Passagens com cabo de vassoura"
"exercises","shoulder_dislocates_controlados__mobilidade","Shoulder dislocates controlados"
"exercises","guarda_alta_com_respiracao__mobilidade","Guarda alta com respiração"
"exercises","guarda_alta_com_passos_leves__mobilidade","Guarda alta com passos leves"
"exercises","flexao_e_extensao_ativa_do_cotovelo__mobilidade","Flexão e extensão ativa do cotovelo"
"exercises","extensao_terminal_do_cotovelo_leve__mobilidade","Extensão terminal do cotovelo leve"
"exercises","pronacao_e_supinacao_com_cotovelo_fixo__mobilidade","Pronação e supinação com cotovelo fixo"
"exercises","pronacao_e_supinacao_com_halter_leve__mobilidade","Pronação e supinação com halter leve"
"exercises","isometria_leve_de_cotovelo_a_90_graus__mobilidade","Isometria leve de cotovelo a 90 graus"
"exercises","frames_leves_em_quadrupedia__mobilidade","Frames leves em quadrupedia"
"exercises","circulos_de_punho__mobilidade","Círculos de punho"
"exercises","flexao_e_extensao_ativa_do_punho__mobilidade","Flexão e extensão ativa do punho"
"exercises","desvio_radial_e_ulnar_ativo__mobilidade","Desvio radial e ulnar ativo"
"exercises","rocking_de_punho_em_quadrupedia__mobilidade","Rocking de punho em quadrupedia"
"exercises","extensao_de_punho_com_palmas_no_chao__mobilidade","Extensão de punho com palmas no chão"
"exercises","punhos_para_flexoes__mobilidade","Punhos para flexões"
"exercises","abrir_e_fechar_dedos__mobilidade","Abrir e fechar dedos"
"exercises","extensao_dos_dedos_com_elastico__mobilidade","Extensão dos dedos com elástico"
"exercises","ondas_dos_dedos__mobilidade","Ondas dos dedos"
"exercises","aquecimento_de_dedos_para_kimono__mobilidade","Aquecimento de dedos para kimono"
"exercises","punho_e_dedos_antes_de_grappling__mobilidade","Punho e dedos antes de grappling"
"exercises","flexao_de_anca_em_pe_com_apoio__mobilidade","Flexão de anca em pé com apoio"
"exercises","marcha_lenta_com_joelho_alto__mobilidade","Marcha lenta com joelho alto"
"exercises","extensao_de_anca_em_quadrupedia__mobilidade","Extensão de anca em quadrupedia"
"exercises","hip_extension_lift_off__mobilidade","Hip extension lift-off"
"exercises","rotacao_interna_de_anca_sentado__mobilidade","Rotação interna de anca sentado"
"exercises","90_90_lift_off_rotacao_interna__mobilidade","90/90 lift-off rotação interna"
"exercises","rotacao_externa_de_anca_sentado__mobilidade","Rotação externa de anca sentado"
"exercises","pigeon_ativo__mobilidade","Pigeon ativo"
"exercises","rock_back_de_adutores__mobilidade","Rock back de adutores"
"exercises","cossack_squat_assistido__mobilidade","Cossack squat assistido"
"exercises","hip_cars_em_pe_com_apoio__mobilidade","Hip CARs em pé com apoio"
"exercises","hip_cars_em_quadrupedia__mobilidade","Hip CARs em quadrupedia"
"exercises","90_90_switches__mobilidade","90/90 switches"
"exercises","90_90_hold_ativo__mobilidade","90/90 hold ativo"
"exercises","agachamento_profundo_assistido__mobilidade","Agachamento profundo assistido"
"exercises","squat_pry_leve__mobilidade","Squat pry leve"
"exercises","camara_de_pontape_frontal__mobilidade","Câmara de pontapé frontal"
"exercises","camara_de_pontape_circular__mobilidade","Câmara de pontapé circular"
"exercises","recolha_lenta_do_pontape__mobilidade","Recolha lenta do pontapé"
"exercises","hip_heist_lento__mobilidade","Hip heist lento"
"exercises","shin_box_switch__mobilidade","Shin box switch"
"exercises","heel_slides__mobilidade","Heel slides"
"exercises","flexao_de_joelho_em_pe__mobilidade","Flexão de joelho em pé"
"exercises","extensao_ativa_do_joelho_sentado__mobilidade","Extensão ativa do joelho sentado"
"exercises","extensao_terminal_do_joelho_com_elastico__mobilidade","Extensão terminal do joelho com elástico"
"exercises","agachamento_para_cadeira_controlado__mobilidade","Agachamento para cadeira controlado"
"exercises","step_down_controlado__mobilidade","Step down controlado"
"exercises","split_squat_parcial_controlado__mobilidade","Split squat parcial controlado"
"exercises","base_marcial_com_joelho_alinhado__mobilidade","Base marcial com joelho alinhado"
"exercises","knee_to_wall__mobilidade","Knee to wall"
"exercises","rocking_de_tornozelo_em_avanco__mobilidade","Rocking de tornozelo em avanço"
"exercises","flexao_plantar_ativa__mobilidade","Flexão plantar ativa"
"exercises","apontar_e_puxar_o_pe__mobilidade","Apontar e puxar o pé"
"exercises","inversao_e_eversao_ativas__mobilidade","Inversão e eversão ativas"
"exercises","inversao_e_eversao_com_elastico_leve__mobilidade","Inversão e eversão com elástico leve"
"exercises","cars_de_tornozelo__mobilidade","CARs de tornozelo"
"exercises","mobilidade_de_tornozelo_em_agachamento__mobilidade","Mobilidade de tornozelo em agachamento"
"exercises","pogo_prep_leve__mobilidade","Pogo prep leve"
"exercises","pivots_controlados__mobilidade","Pivots controlados"
"exercises","short_foot__mobilidade","Short foot"
"exercises","doming_do_pe__mobilidade","Doming do pé"
"exercises","elevacao_do_dedo_grande__mobilidade","Elevação do dedo grande"
"exercises","elevacao_dos_quatro_dedos__mobilidade","Elevação dos quatro dedos"
"exercises","flexao_dos_dedos_na_toalha__mobilidade","Flexão dos dedos na toalha"
"exercises","mobilidade_do_dedo_grande_na_parede__mobilidade","Mobilidade do dedo grande na parede"
"exercises","pronacao_e_supinacao_controlada_do_pe__mobilidade","Pronação e supinação controlada do pé"
"exercises","equilibrio_unipodal__mobilidade","Equilíbrio unipodal"
"exercises","sit_to_stand_sem_maos__mobilidade","Sit to stand sem mãos"
"exercises","technical_stand_up_lento__mobilidade","Technical stand-up lento"
"exercises","entrar_e_sair_do_agachamento_profundo_assistido__mobilidade","Entrar e sair do agachamento profundo assistido"
"exercises","agachamento_profundo_com_troca_de_peso__mobilidade","Agachamento profundo com troca de peso"
"exercises","bear_crawl_leve__mobilidade","Bear crawl leve"
"exercises","crawling_em_quadrupedia_lento__mobilidade","Crawling em quadrupedia lento"
"exercises","rolamento_lateral_controlado__mobilidade","Rolamento lateral controlado"
"exercises","rolamento_frontal_suave__mobilidade","Rolamento frontal suave"
"exercises","world_greatest_stretch_flow__mobilidade","World greatest stretch flow"
"exercises","90_90_para_agachamento__mobilidade","90/90 para agachamento"
"exercises","flow_guarda_chao_e_levantar__mobilidade","Flow guarda, chão e levantar"
"exercises","camara_de_pontape_frontal_com_apoio__mobilidade","Câmara de pontapé frontal com apoio"
"exercises","camara_de_pontape_circular_com_apoio__mobilidade","Câmara de pontapé circular com apoio"
"exercises","pontape_lento_sem_impacto__mobilidade","Pontapé lento sem impacto"
"exercises","90_90_para_guarda_no_chao__mobilidade","90/90 para guarda no chão"
"exercises","shrimp_lento_de_mobilidade__mobilidade","Shrimp lento de mobilidade"
"exercises","sprawl_lento_por_fases__mobilidade","Sprawl lento por fases"
"exercises","technical_stand_up_lento_por_fases__mobilidade","Technical stand-up lento por fases"
"exercises","postura_de_clinch_sem_parceiro__mobilidade","Postura de clinch sem parceiro"
"exercises","pivot_lento_de_boxe__mobilidade","Pivot lento de boxe"
"exercises","pivot_para_pontape_circular__mobilidade","Pivot para pontapé circular"
"exercises","preparacao_de_punhos_para_ukemi__mobilidade","Preparação de punhos para ukemi"
"exercises","rolamento_suave_de_preparacao__mobilidade","Rolamento suave de preparação"
"exercises","mobilidade__mobilidade","mobilidade"
"exercises","inclinacao_lateral_do_pescoco_sentado__elasticidade","Inclinação lateral do pescoço sentado"
"exercises","inclinacao_lateral_com_mao_atras_das_costas__elasticidade","Inclinação lateral com mão atrás das costas"
"exercises","alongamento_do_trapezio_superior_sentado__elasticidade","Alongamento do trapézio superior sentado"
"exercises","trapezio_superior_com_mao_presa_a_cadeira__elasticidade","Trapézio superior com mão presa à cadeira"
"exercises","alongamento_do_elevador_da_escapula_em_diagonal__elasticidade","Alongamento do elevador da escápula em diagonal"
"exercises","alongamento_suave_dos_escalenos_com_respiracao__elasticidade","Alongamento suave dos escalenos com respiração"
"exercises","relaxamento_suboccipital_deitado__elasticidade","Relaxamento suboccipital deitado"
"exercises","sequencia_cervical_leve_pos_treino__elasticidade","Sequência cervical leve pós-treino"
"exercises","alongamento_de_peito_na_porta__elasticidade","Alongamento de peito na porta"
"exercises","alongamento_unilateral_de_peito_na_porta__elasticidade","Alongamento unilateral de peito na porta"
"exercises","alongamento_de_peito_no_canto__elasticidade","Alongamento de peito no canto"
"exercises","maos_atras_das_costas__elasticidade","Mãos atrás das costas"
"exercises","ombro_anterior_com_maos_apoiadas_atras__elasticidade","Ombro anterior com mãos apoiadas atrás"
"exercises","alongamento_do_biceps_na_parede__elasticidade","Alongamento do bíceps na parede"
"exercises","biceps_com_palma_na_parede_dedos_para_tras__elasticidade","Bíceps com palma na parede dedos para trás"
"exercises","abertura_dinamica_de_bracos__elasticidade","Abertura dinâmica de braços"
"exercises","cooldown_de_peito_pos_empurrar__elasticidade","Cooldown de peito pós-empurrar"
"exercises","child_pose_com_bracos_longos__elasticidade","Child pose com braços longos"
"exercises","child_pose_com_maos_em_banco__elasticidade","Child pose com mãos em banco"
"exercises","child_pose_lateral__elasticidade","Child pose lateral"
"exercises","alongamento_lateral_em_pe__elasticidade","Alongamento lateral em pé"
"exercises","suspensao_passiva_leve_na_barra__elasticidade","Suspensão passiva leve na barra"
"exercises","suspensao_com_pes_apoiados__elasticidade","Suspensão com pés apoiados"
"exercises","alongamento_do_quadrado_lombar_sentado__elasticidade","Alongamento do quadrado lombar sentado"
"exercises","alongamento_lateral_com_respiracao__elasticidade","Alongamento lateral com respiração"
"exercises","cooldown_de_dorsal_pos_puxar__elasticidade","Cooldown de dorsal pós-puxar"
"exercises","braco_cruzado_a_frente_do_peito__elasticidade","Braço cruzado à frente do peito"
"exercises","alongamento_posterior_com_apoio_na_parede__elasticidade","Alongamento posterior com apoio na parede"
"exercises","alongamento_do_deltoide_posterior_sentado__elasticidade","Alongamento do deltoide posterior sentado"
"exercises","abracar_o_proprio_corpo__elasticidade","Abraçar o próprio corpo"
"exercises","alcance_a_frente_com_maos_entrelacadas__elasticidade","Alcance à frente com mãos entrelaçadas"
"exercises","sleeper_stretch_leve__elasticidade","Sleeper stretch leve"
"exercises","cooldown_posterior_do_ombro_pos_puxar__elasticidade","Cooldown posterior do ombro pós-puxar"
"exercises","relaxamento_dos_ombros_pos_guarda_alta__elasticidade","Relaxamento dos ombros pós-guarda alta"
"exercises","triceps_acima_da_cabeca__elasticidade","Tríceps acima da cabeça"
"exercises","triceps_acima_da_cabeca_com_toalha__elasticidade","Tríceps acima da cabeça com toalha"
"exercises","braco_acima_da_cabeca_na_parede__elasticidade","Braço acima da cabeça na parede"
"exercises","child_pose_com_cotovelos_dobrados__elasticidade","Child pose com cotovelos dobrados"
"exercises","respiracao_em_posicao_overhead__elasticidade","Respiração em posição overhead"
"exercises","cooldown_de_triceps_pos_empurrar__elasticidade","Cooldown de tríceps pós-empurrar"
"exercises","alongamento_dos_flexores_do_punho_na_parede__elasticidade","Alongamento dos flexores do punho na parede"
"exercises","palmas_no_chao_dedos_para_tras__elasticidade","Palmas no chão dedos para trás"
"exercises","alongamento_dos_extensores_do_punho__elasticidade","Alongamento dos extensores do punho"
"exercises","dorso_da_mao_no_chao_leve__elasticidade","Dorso da mão no chão leve"
"exercises","relaxamento_de_rotacao_do_antebraco__elasticidade","Relaxamento de rotação do antebraço"
"exercises","alongamento_de_extensao_dos_dedos__elasticidade","Alongamento de extensão dos dedos"
"exercises","alongamento_de_flexao_dos_dedos__elasticidade","Alongamento de flexão dos dedos"
"exercises","shake_out_das_maos__elasticidade","Shake out das mãos"
"exercises","sequencia_pos_pega_para_antebraco__elasticidade","Sequência pós-pega para antebraço"
"exercises","sphinx_pose__elasticidade","Sphinx pose"
"exercises","cobra_leve__elasticidade","Cobra leve"
"exercises","cobra_baixa_com_respiracao__elasticidade","Cobra baixa com respiração"
"exercises","inclinacao_lateral_em_pe__elasticidade","Inclinação lateral em pé"
"exercises","alcance_lateral_sentado__elasticidade","Alcance lateral sentado"
"exercises","respiracao_em_extensao_leve__elasticidade","Respiração em extensão leve"
"exercises","cooldown_abdominal_pos_core__elasticidade","Cooldown abdominal pós-core"
"exercises","figura_4_deitado__elasticidade","Figura 4 deitado"
"exercises","figura_4_sentado__elasticidade","Figura 4 sentado"
"exercises","piriforme_deitado_joelho_ao_peito_cruzado__elasticidade","Piriforme deitado joelho ao peito cruzado"
"exercises","pigeon_passivo_com_apoio__elasticidade","Pigeon passivo com apoio"
"exercises","90_90_passivo_para_gluteo__elasticidade","90/90 passivo para glúteo"
"exercises","pnf_leve_de_gluteo_em_figura_4__elasticidade","PNF leve de glúteo em figura 4"
"exercises","cooldown_de_gluteos_pos_pernas__elasticidade","Cooldown de glúteos pós-pernas"
"exercises","flexor_da_anca_em_meio_ajoelhado__elasticidade","Flexor da anca em meio ajoelhado"
"exercises","flexor_da_anca_com_braco_acima_da_cabeca__elasticidade","Flexor da anca com braço acima da cabeça"
"exercises","couch_stretch_leve__elasticidade","Couch stretch leve"
"exercises","couch_stretch_com_gluteo_contraido__elasticidade","Couch stretch com glúteo contraído"
"exercises","quadriceps_em_pe__elasticidade","Quadríceps em pé"
"exercises","quadriceps_deitado_de_lado__elasticidade","Quadríceps deitado de lado"
"exercises","reto_femoral_em_meio_ajoelhado_com_pe_elevado__elasticidade","Reto femoral em meio ajoelhado com pé elevado"
"exercises","lunge_dinamico_de_flexores_da_anca__elasticidade","Lunge dinâmico de flexores da anca"
"exercises","pnf_leve_dos_flexores_da_anca__elasticidade","PNF leve dos flexores da anca"
"exercises","cooldown_de_quadriceps_pos_pernas__elasticidade","Cooldown de quadríceps pós-pernas"
"exercises","posterior_de_coxa_deitado_com_toalha__elasticidade","Posterior de coxa deitado com toalha"
"exercises","posterior_de_coxa_deitado_unilateral__elasticidade","Posterior de coxa deitado unilateral"
"exercises","posterior_de_coxa_sentado__elasticidade","Posterior de coxa sentado"
"exercises","alongamento_em_pe_com_dobradica_de_anca__elasticidade","Alongamento em pé com dobradiça de anca"
