id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"strength>place_tatami>wall>full_body","strength","place_tatami","wall","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>tatami>full_body","strength","place_tatami","tatami","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper","strength","place_tatami","bodyweight","upper","","","","","","okWithResults","17","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>neck","strength","place_tatami","bodyweight","upper","neck","","","","","okWithResults","5","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>neck>neck_complete","strength","place_tatami","bodyweight","upper","neck","neck_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>neck>anterior_neck","strength","place_tatami","bodyweight","upper","neck","anterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>neck>posterior_neck","strength","place_tatami","bodyweight","upper","neck","posterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>neck>lateral_neck","strength","place_tatami","bodyweight","upper","neck","lateral_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>neck>cervical_stabilizers","strength","place_tatami","bodyweight","upper","neck","cervical_stabilizers","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula","strength","place_tatami","bodyweight","upper","traps_scapula","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula>traps_complete","strength","place_tatami","bodyweight","upper","traps_scapula","traps_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula>upper_traps","strength","place_tatami","bodyweight","upper","traps_scapula","upper_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula>mid_traps","strength","place_tatami","bodyweight","upper","traps_scapula","mid_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula>lower_traps","strength","place_tatami","bodyweight","upper","traps_scapula","lower_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>traps_scapula>scapular_stability","strength","place_tatami","bodyweight","upper","traps_scapula","scapular_stability","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>chest","strength","place_tatami","bodyweight","upper","chest","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>chest>chest_complete","strength","place_tatami","bodyweight","upper","chest","chest_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>chest>upper_chest","strength","place_tatami","bodyweight","upper","chest","upper_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>chest>mid_chest","strength","place_tatami","bodyweight","upper","chest","mid_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>chest>lower_chest","strength","place_tatami","bodyweight","upper","chest","lower_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>chest>pectoralis_minor","strength","place_tatami","bodyweight","upper","chest","pectoralis_minor","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>chest>serratus_anterior","strength","place_tatami","bodyweight","upper","chest","serratus_anterior","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>back","strength","place_tatami","bodyweight","upper","back","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_tatami>bodyweight>upper>back>back_complete","strength","place_tatami","bodyweight","upper","back","back_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper","strength","place_tatami","bodyweight","upper","back","back_upper","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>upper_traps","strength","place_tatami","bodyweight","upper","back","back_upper","upper_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>mid_traps","strength","place_tatami","bodyweight","upper","back","back_upper","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>lower_traps","strength","place_tatami","bodyweight","upper","back","back_upper","lower_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>rhomboids","strength","place_tatami","bodyweight","upper","back","back_upper","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>posterior_deltoid","strength","place_tatami","bodyweight","upper","back","back_upper","posterior_deltoid","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_upper>scapular_stabilizers","strength","place_tatami","bodyweight","upper","back","back_upper","scapular_stabilizers","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid","strength","place_tatami","bodyweight","upper","back","back_mid","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid>rhomboids","strength","place_tatami","bodyweight","upper","back","back_mid","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid>mid_traps","strength","place_tatami","bodyweight","upper","back","back_mid","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid>teres_major","strength","place_tatami","bodyweight","upper","back","back_mid","teres_major","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid>teres_minor","strength","place_tatami","bodyweight","upper","back","back_mid","teres_minor","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_mid>latissimus_dorsi","strength","place_tatami","bodyweight","upper","back","back_mid","latissimus_dorsi","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_lower","strength","place_tatami","bodyweight","upper","back","back_lower","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_lower>erectors","strength","place_tatami","bodyweight","upper","back","back_lower","erectors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_lower>lumbar","strength","place_tatami","bodyweight","upper","back","back_lower","lumbar","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_lower>quadratus_lumborum","strength","place_tatami","bodyweight","upper","back","back_lower","quadratus_lumborum","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_lower>lumbar_stability","strength","place_tatami","bodyweight","upper","back","back_lower","lumbar_stability","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_tatami>bodyweight>upper>back>back_width","strength","place_tatami","bodyweight","upper","back","back_width","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
